œ “-3	31.08.2018	√-4	955274,1
œ “-3	31.08.2018	√-5	636849,4
œ “-3	31.08.2018	√-6	557243,225
œ “-3	31.08.2018	√-7	1671729,675
œ “-3	31.08.2018	√-8	1273698,8
œ “-3	31.08.2018	√-9	716455,575
œ “-3	30.09.2018	√-1	961920,33
œ “-3	30.09.2018	√-10	1649006,28
œ “-3	30.09.2018	√-11	824503,14
œ “-3	30.09.2018	√-12	893211,735
œ “-3	30.09.2018	√-13	961920,33
œ “-3	30.09.2018	√-14	893211,735
œ “-3	30.09.2018	√-2	1580297,685
œ “-3	30.09.2018	√-3	961920,33
œ “-3	30.09.2018	√-4	824503,14
œ “-3	30.09.2018	√-5	549668,76
œ “-3	30.09.2018	√-6	480960,165
œ “-3	30.09.2018	√-7	1442880,495
œ “-3	30.09.2018	√-8	1099337,52
œ “-3	30.09.2018	√-9	618377,355
œ “-2	31.01.2017	√-1	4431054,39
œ “-2	31.01.2017	√-10	7596093,24
œ “-2	31.01.2017	√-11	3798046,62
œ “-2	31.01.2017	√-12	4114550,505
œ “-2	31.01.2017	√-13	4431054,39
œ “-2	31.01.2017	√-14	4114550,505
œ “-2	31.01.2017	√-2	7279589,355
œ “-2	31.01.2017	√-3	4431054,39
œ “-2	31.01.2017	√-4	3798046,62
œ “-2	31.01.2017	√-5	2532031,08
œ “-2	31.01.2017	√-6	2215527,195
œ “-2	31.01.2017	√-7	6646581,585
œ “-2	31.01.2017	√-8	5064062,16
œ “-2	31.01.2017	√-9	2848534,965
œ “-2	28.02.2017	√-1	3946929,28
œ “-2	28.02.2017	√-10	6766164,48
œ “-2	28.02.2017	√-11	3383082,24
œ “-2	28.02.2017	√-12	3665005,76
œ “-2	28.02.2017	√-13	3946929,28
œ “-2	28.02.2017	√-14	3665005,76
œ “-2	28.02.2017	√-2	6484240,96
œ “-2	28.02.2017	√-3	3946929,28
œ “-2	28.02.2017	√-4	3383082,24
œ “-2	28.02.2017	√-5	2255388,16
œ “-2	28.02.2017	√-6	1973464,64
œ “-2	28.02.2017	√-7	5920393,92
œ “-2	28.02.2017	√-8	4510776,32
œ “-2	28.02.2017	√-9	2537311,68
œ “-2	31.03.2017	√-1	4721801
œ “-2	31.03.2017	√-10	8094516
œ “-2	31.03.2017	√-11	4047258
œ “-2	31.03.2017	√-12	4384529,5
œ “-2	31.03.2017	√-13	4721801
œ “-2	31.03.2017	√-14	4384529,5
œ “-2	31.03.2017	√-2	7757244,5
œ “-2	31.03.2017	√-3	4721801
œ “-2	31.03.2017	√-4	4047258
œ “-2	31.03.2017	√-5	2698172
œ “-2	31.03.2017	√-6	2360900,5
œ “-2	31.03.2017	√-7	7082701,5
œ “-2	31.03.2017	√-8	5396344
œ “-2	31.03.2017	√-9	3035443,5
œ “-2	30.04.2017	√-1	4842405,05
œ “-2	30.04.2017	√-10	8301265,8
œ “-2	30.04.2017	√-11	4150632,9
œ “-2	30.04.2017	√-12	4496518,975
œ “-2	30.04.2017	√-13	4842405,05
œ “-2	30.04.2017	√-14	4496518,975
œ “-2	30.04.2017	√-2	7955379,725
œ “-2	30.04.2017	√-3	4842405,05
œ “-2	30.04.2017	√-4	4150632,9
œ “-2	30.04.2017	√-5	2767088,6
œ “-2	30.04.2017	√-6	2421202,525
œ “-2	30.04.2017	√-7	7263607,575
œ “-2	30.04.2017	√-8	5534177,2
œ “-2	30.04.2017	√-9	3112974,675
œ “-2	31.05.2017	√-1	4590311,04
œ “-2	31.05.2017	√-10	7869104,64
œ “-2	31.05.2017	√-11	3934552,32
œ “-2	31.05.2017	√-12	4262431,68
œ “-2	31.05.2017	√-13	4590311,04
œ “-2	31.05.2017	√-14	4262431,68
œ “-2	31.05.2017	√-2	7541225,28
œ “-2	31.05.2017	√-3	4590311,04
œ “-2	31.05.2017	√-4	3934552,32
œ “-2	31.05.2017	√-5	2623034,88
œ “-2	31.05.2017	√-6	2295155,52
œ “-2	31.05.2017	√-7	6885466,56
œ “-2	31.05.2017	√-8	5246069,76
œ “-2	31.05.2017	√-9	2950914,24
œ “-2	30.06.2017	√-1	4452882,84
œ “-2	30.06.2017	√-10	7633513,44
œ “-2	30.06.2017	√-11	3816756,72
œ “-2	30.06.2017	√-12	4134819,78
œ “-2	30.06.2017	√-13	4452882,84
œ “-2	30.06.2017	√-14	4134819,78
œ “-2	30.06.2017	√-2	7315450,38
œ “-2	30.06.2017	√-3	4452882,84
œ “-2	30.06.2017	√-4	3816756,72
œ “-2	30.06.2017	√-5	2544504,48
œ “-2	30.06.2017	√-6	2226441,42
œ “-2	30.06.2017	√-7	6679324,26
œ “-2	30.06.2017	√-8	5089008,96
œ “-2	30.06.2017	√-9	2862567,54
œ “-2	31.07.2017	√-1	4312643,79
œ “-2	31.07.2017	√-10	7393103,64
œ “-2	31.07.2017	√-11	3696551,82
œ “-2	31.07.2017	√-12	4004597,805
œ “-2	31.07.2017	√-13	4312643,79
œ “-2	31.07.2017	√-14	4004597,805
œ “-2	31.07.2017	√-2	7085057,655
œ “-2	31.07.2017	√-3	4312643,79
œ “-2	31.07.2017	√-4	3696551,82
œ “-2	31.07.2017	√-5	2464367,88
œ “-2	31.07.2017	√-6	2156321,895
œ “-2	31.07.2017	√-7	6468965,685
œ “-2	31.07.2017	√-8	4928735,76
œ “-2	31.07.2017	√-9	2772413,865
œ “-2	31.08.2017	√-1	4356063,04
œ “-2	31.08.2017	√-10	7467536,64
œ “-2	31.08.2017	√-11	3733768,32
œ “-2	31.08.2017	√-12	4044915,68
œ “-2	31.08.2017	√-13	4356063,04
œ “-2	31.08.2017	√-14	4044915,68
œ “-2	31.08.2017	√-2	7156389,28
œ “-2	31.08.2017	√-3	4356063,04
œ “-2	31.08.2017	√-4	3733768,32
œ “-2	31.08.2017	√-5	2489178,88
œ “-2	31.08.2017	√-6	2178031,52
œ “-2	31.08.2017	√-7	6534094,56
œ “-2	31.08.2017	√-8	4978357,76
œ “-2	31.08.2017	√-9	2800326,24
œ “-2	30.09.2017	√-1	4192069,98
œ “-2	30.09.2017	√-10	7186405,68
œ “-2	30.09.2017	√-11	3593202,84
œ “-2	30.09.2017	√-12	3892636,41
œ “-2	30.09.2017	√-13	4192069,98
œ “-2	30.09.2017	√-14	3892636,41
œ “-2	30.09.2017	√-2	6886972,11
œ “-2	30.09.2017	√-3	4192069,98
œ “-2	30.09.2017	√-4	3593202,84
œ “-2	30.09.2017	√-5	2395468,56
œ “-2	30.09.2017	√-6	2096034,99
œ “-2	30.09.2017	√-7	6288104,97
œ “-2	30.09.2017	√-8	4790937,12
œ “-2	30.09.2017	√-9	2694902,13
œ “-2	31.10.2017	√-1	4281987,64
œ “-2	31.10.2017	√-10	7340550,24
œ “-2	31.10.2017	√-11	3670275,12
œ “-2	31.10.2017	√-12	3976131,38
œ “-2	31.10.2017	√-13	4281987,64
œ “-2	31.10.2017	√-14	3976131,38
œ “-2	31.10.2017	√-2	7034693,98
œ “-2	31.10.2017	√-3	4281987,64
œ “-2	31.10.2017	√-4	3670275,12
œ “-2	31.10.2017	√-5	2446850,08
œ “-2	31.10.2017	√-6	2140993,82
œ “-2	31.10.2017	√-7	6422981,46
œ “-2	31.10.2017	√-8	4893700,16
œ “-2	31.10.2017	√-9	2752706,34
œ “-2	30.11.2017	√-1	4078971,4
œ “-2	30.11.2017	√-10	6992522,4
œ “-2	30.11.2017	√-11	3496261,2
œ “-2	30.11.2017	√-12	3787616,3
œ “-2	30.11.2017	√-13	4078971,4
œ “-2	30.11.2017	√-14	3787616,3
œ “-2	30.11.2017	√-2	6701167,3
œ “-2	30.11.2017	√-3	4078971,4
œ “-2	30.11.2017	√-4	3496261,2
œ “-2	30.11.2017	√-5	2330840,8
œ “-2	30.11.2017	√-6	2039485,7
œ “-2	30.11.2017	√-7	6118457,1
œ “-2	30.11.2017	√-8	4661681,6
œ “-2	30.11.2017	√-9	2622195,9
œ “-2	31.12.2017	√-1	4671613,94
œ “-2	31.12.2017	√-10	8008481,04
œ “-2	31.12.2017	√-11	4004240,52
œ “-2	31.12.2017	√-12	4337927,23
œ “-2	31.12.2017	√-13	4671613,94
œ “-2	31.12.2017	√-14	4337927,23
œ “-2	31.12.2017	√-2	7674794,33
œ “-2	31.12.2017	√-3	4671613,94
œ “-2	31.12.2017	√-4	4004240,52
œ “-2	31.12.2017	√-5	2669493,68
œ “-2	31.12.2017	√-6	2335806,97
œ “-2	31.12.2017	√-7	7007420,91
œ “-2	31.12.2017	√-8	5338987,36
œ “-2	31.12.2017	√-9	3003180,39
œ “-2	31.01.2018	√-1	4640373,43
œ “-2	31.01.2018	√-10	7954925,88
œ “-2	31.01.2018	√-11	3977462,94
œ “-2	31.01.2018	√-12	4308918,185
œ “-2	31.01.2018	√-13	4640373,43
œ “-2	31.01.2018	√-14	4308918,185
œ “-2	31.01.2018	√-2	7623470,635
œ “-2	31.01.2018	√-3	4640373,43
œ “-2	31.01.2018	√-4	3977462,94
œ “-2	31.01.2018	√-5	2651641,96
œ “-2	31.01.2018	√-6	2320186,715
œ “-2	31.01.2018	√-7	6960560,145
œ “-2	31.01.2018	√-8	5303283,92
œ “-2	31.01.2018	√-9	2983097,205
œ “-2	28.02.2018	√-1	4334918,7
œ “-2	28.02.2018	√-10	7431289,2
œ “-2	28.02.2018	√-11	3715644,6
œ “-2	28.02.2018	√-12	4025281,65
œ “-2	28.02.2018	√-13	4334918,7
œ “-2	28.02.2018	√-14	4025281,65
œ “-2	28.02.2018	√-2	7121652,15
œ “-2	28.02.2018	√-3	4334918,7
œ “-2	28.02.2018	√-4	3715644,6
œ “-2	28.02.2018	√-5	2477096,4
œ “-2	28.02.2018	√-6	2167459,35
œ “-2	28.02.2018	√-7	6502378,05
œ “-2	28.02.2018	√-8	4954192,8
œ “-2	28.02.2018	√-9	2786733,45
œ “-2	31.03.2018	√-1	4490314,43
œ “-2	31.03.2018	√-10	7697681,88
œ “-2	31.03.2018	√-11	3848840,94
œ “-2	31.03.2018	√-12	4169577,685
œ “-2	31.03.2018	√-13	4490314,43
œ “-2	31.03.2018	√-14	4169577,685
œ “-2	31.03.2018	√-2	7376945,135
œ “-2	31.03.2018	√-3	4490314,43
œ “-2	31.03.2018	√-4	3848840,94
œ “-2	31.03.2018	√-5	2565893,96
œ “-2	31.03.2018	√-6	2245157,215
œ “-2	31.03.2018	√-7	6735471,645
œ “-2	31.03.2018	√-8	5131787,92
œ “-2	31.03.2018	√-9	2886630,705
œ “-2	30.04.2018	√-1	4546985,03
œ “-2	30.04.2018	√-10	7794831,48
œ “-2	30.04.2018	√-11	3897415,74
œ “-2	30.04.2018	√-12	4222200,385
œ “-2	30.04.2018	√-13	4546985,03
œ “-2	30.04.2018	√-14	4222200,385
œ “-2	30.04.2018	√-2	7470046,835
œ “-2	30.04.2018	√-3	4546985,03
œ “-2	30.04.2018	√-4	3897415,74
œ “-2	30.04.2018	√-5	2598277,16
œ “-2	30.04.2018	√-6	2273492,515
œ “-2	30.04.2018	√-7	6820477,545
œ “-2	30.04.2018	√-8	5196554,32
œ “-2	30.04.2018	√-9	2923061,805
œ “-2	31.05.2018	√-1	4006974,72
œ “-2	31.05.2018	√-10	6869099,52
œ “-2	31.05.2018	√-11	3434549,76
œ “-2	31.05.2018	√-12	3720762,24
œ “-2	31.05.2018	√-13	4006974,72
œ “-2	31.05.2018	√-14	3720762,24
œ “-2	31.05.2018	√-2	6582887,04
œ “-2	31.05.2018	√-3	4006974,72
œ “-2	31.05.2018	√-4	3434549,76
œ “-2	31.05.2018	√-5	2289699,84
œ “-2	31.05.2018	√-6	2003487,36
œ “-2	31.05.2018	√-7	6010462,08
œ “-2	31.05.2018	√-8	4579399,68
œ “-2	31.05.2018	√-9	2575912,32
œ “-2	30.06.2018	√-1	4664058,49
œ “-2	30.06.2018	√-10	7995528,84
œ “-2	30.06.2018	√-11	3997764,42
œ “-2	30.06.2018	√-12	4330911,455
œ “-2	30.06.2018	√-13	4664058,49
œ “-2	30.06.2018	√-14	4330911,455
œ “-2	30.06.2018	√-2	7662381,805
œ “-2	30.06.2018	√-3	4664058,49
œ “-2	30.06.2018	√-4	3997764,42
œ “-2	30.06.2018	√-5	2665176,28
œ “-2	30.06.2018	√-6	2332029,245
œ “-2	30.06.2018	√-7	6996087,735
œ “-2	30.06.2018	√-8	5330352,56
œ “-2	30.06.2018	√-9	2998323,315
œ “-2	31.07.2018	√-1	4321710,05
œ “-2	31.07.2018	√-10	7408645,8
œ “-2	31.07.2018	√-11	3704322,9
œ “-2	31.07.2018	√-12	4013016,475
œ “-2	31.07.2018	√-13	4321710,05
œ “-2	31.07.2018	√-14	4013016,475
œ “-2	31.07.2018	√-2	7099952,225
œ “-2	31.07.2018	√-3	4321710,05
œ “-2	31.07.2018	√-4	3704322,9
œ “-2	31.07.2018	√-5	2469548,6
œ “-2	31.07.2018	√-6	2160855,025
œ “-2	31.07.2018	√-7	6482565,075
œ “-2	31.07.2018	√-8	4939097,2
œ “-2	31.07.2018	√-9	2778242,175
œ “-2	31.08.2018	√-1	3916871,14
œ “-2	31.08.2018	√-10	6714636,24
œ “-2	31.08.2018	√-11	3357318,12
œ “-2	31.08.2018	√-12	3637094,63
œ “-2	31.08.2018	√-13	3916871,14
œ “-2	31.08.2018	√-14	3637094,63
œ “-2	31.08.2018	√-2	6434859,73
œ “-2	31.08.2018	√-3	3916871,14
œ “-2	31.08.2018	√-4	3357318,12
œ “-2	31.08.2018	√-5	2238212,08
œ “-2	31.08.2018	√-6	1958435,57
œ “-2	31.08.2018	√-7	5875306,71
œ “-2	31.08.2018	√-8	4476424,16
œ “-2	31.08.2018	√-9	2517988,59
œ “-2	30.09.2018	√-1	4585588,49
œ “-2	30.09.2018	√-10	7861008,84
œ “-2	30.09.2018	√-11	3930504,42
œ “-2	30.09.2018	√-12	4258046,455
œ “-2	30.09.2018	√-13	4585588,49
œ “-2	30.09.2018	√-14	4258046,455
œ “-2	30.09.2018	√-2	7533466,805
œ “-2	30.09.2018	√-3	4585588,49
œ “-2	30.09.2018	√-4	3930504,42
œ “-2	30.09.2018	√-5	2620336,28
œ “-2	30.09.2018	√-6	2292794,245
œ “-2	30.09.2018	√-7	6878382,735
œ “-2	30.09.2018	√-8	5240672,56
œ “-2	30.09.2018	√-9	2947878,315
œ “-4	31.01.2017	√-1	3304474,95
œ “-4	31.01.2017	√-10	5664814,2
œ “-4	31.01.2017	√-11	2832407,1
œ “-4	31.01.2017	√-12	3068441,025
œ “-4	31.01.2017	√-13	3304474,95
œ “-4	31.01.2017	√-14	3068441,025
œ “-4	31.01.2017	√-2	5428780,275
œ “-4	31.01.2017	√-3	3304474,95
œ “-4	31.01.2017	√-4	2832407,1
œ “-4	31.01.2017	√-5	1888271,4
œ “-4	31.01.2017	√-6	1652237,475
œ “-4	31.01.2017	√-7	4956712,425
œ “-4	31.01.2017	√-8	3776542,8
œ “-4	31.01.2017	√-9	2124305,325
œ “-4	28.02.2017	√-1	3642068,43
œ “-4	28.02.2017	√-10	6243545,88
œ “-4	28.02.2017	√-11	3121772,94
œ “-4	28.02.2017	√-12	3381920,685
œ “-4	28.02.2017	√-13	3642068,43
œ “-4	28.02.2017	√-14	3381920,685
œ “-4	28.02.2017	√-2	5983398,135
œ “-4	28.02.2017	√-3	3642068,43
œ “-4	28.02.2017	√-4	3121772,94
œ “-4	28.02.2017	√-5	2081181,96
œ “-4	28.02.2017	√-6	1821034,215
œ “-4	28.02.2017	√-7	5463102,645
œ “-4	28.02.2017	√-8	4162363,92
œ “-4	28.02.2017	√-9	2341329,705
œ “-4	31.03.2017	√-1	3669505,35
œ “-4	31.03.2017	√-10	6290580,6
œ “-4	31.03.2017	√-11	3145290,3
œ “-4	31.03.2017	√-12	3407397,825
